//DATASET,
//created,Mon, 08 Jul 2019 16:20:02 GMT

//TRACE,Signal Constellation for slice 48,Received 
//Numerical
#I,Q
#(None),(None)
-3.72597239105658,1.80121459829636
-7.56672582063821,7.23880772700662
1.36259021619808,-5.10167601138548
-1.58691533766172,4.61712526739086
3.06130457970944,0.944169216115873
0.721885697815668,-3.37450652594422
6.85951308102551,-1.24634296106226
-3.3385730820233,-5.29667904667721
-5.34704821782755,-1.24678718320176
-5.21179159470158,-1.13578080369553
-7.23580983526288,5.16697123921984
6.8330367744357,-1.68851699527921
7.02854691102284,4.19630891159759
-7.02077483850804,5.30249548396903
-2.94700921296739,6.88770005773261
-1.1577193537647,2.94179164325708
2.71981507370472,-7.51083580356405
-3.20372686534852,7.02208072774292
2.82570012799638,0.673464132198209
0.803518401686652,-5.10706051477967
-5.27751584330374,0.511043830976295
-7.22482186919819,5.54843608866529
-5.35233068379744,-5.2352340378016
2.67969376383826,-3.03876037444764
-5.33425374124189,0.435424818875793
6.47489131155855,-7.3849616436056
-3.81962059857963,-7.53106090862087
2.34561733106013,-6.95864204123233
2.97508521758631,6.42866479726036
-5.27916806033181,1.03070628703623
-5.25594955871206,4.71292748195901
-7.45972975565566,-4.63885525047861
2.706500185796,0.443717999909672
6.81742465492981,-3.00959679117476
2.73295784094541,-1.55139921085535
4.66397199472006,-7.14677669256419
-1.11594641357924,6.69441581017649
-1.38955244848168,-3.27122949406637
6.04325682628164,-8.07494178640532
-7.09771073290039,-0.889448343122566
6.66910119648902,0.559059231578862
-7.07057241244777,5.30463800369373
0.676817468196375,-3.35423522365654
0.893967750438319,-3.2249956214357
4.56805731761507,0.675060835387911
0.919423657132204,-5.30254230404571
-5.43474208439868,4.81862720547305
4.84986058816503,-5.26499128349626
-1.10077869365373,2.71719466145581
5.16546940661573,6.64740384831943
-1.1048177807175,-3.12030593773044
4.40527823605368,-5.82953556927351
2.12849772673983,-7.51095514319962
-7.22296797850722,0.652254179028663
4.47176047808426,-7.2713131393898
2.74646964846049,0.563751280369283
2.61776151816967,-7.22215763490762
2.72292002094712,0.649335980197973
-5.61381098413231,-6.93889325248169
-6.75313719847887,7.38723070209868
-7.17821162885423,-0.603052387205011
-1.26840626425605,4.52968994904761
-8.07274185685181,-6.54934382863056
6.394348167363,-5.72869172730642
2.53570283764639,-5.38292511266569
-1.31877238790745,-5.33098907829486
2.75624043788935,-1.0768665915435
-7.04760855236874,2.84764194874153
7.19456786600715,6.63940004200916
-3.39828257208282,-7.09805569458709
-5.59012926150485,0.892772998651242
2.81905282042626,-3.35034176374301
2.54151410131407,-5.41466579464084
-7.25847503421487,-1.03194601259444
-1.34609665055358,-3.33859615824758
-3.54567747405549,-7.14594737727912
4.37185767770921,-7.60680558556954
-5.32071111049363,-2.86262024694187
-7.56159668578211,-2.98987599265679
-7.22642694509114,1.23625939602907
-5.33623625006302,0.827208151047179
-5.27383743494668,-3.04473288875973
-3.29207579076263,4.7650112174474
2.76868407233266,-5.2124824027746
2.81804939543318,0.67664294918776
0.67247322479251,0.963131316946169
-4.79088361521523,6.87169489660251
4.79736149046787,2.95103832109551
0.923697837499978,-5.44575711038347
-1.35259868962239,-3.18898295178049
-3.59917514290234,-7.34179172460616
2.08188068770929,-7.29508923870617
1.18180961430605,6.73608549415446
4.63821129794144,0.810485004373755
1.19326267129136,4.78222913475299
0.670279795183091,4.79869048984423
-7.51436841774547,-6.80145761696489
0.455524980776137,0.802110988011336
-3.04281130518946,-1.25333522816318
4.6830596685725,0.61740882335674
0.966002453687075,2.88862224761672
-3.49909193415184,0.485736518003889
7.2040781967047,4.93081272140855
6.29191595079411,-4.05372755700118
6.15813597074561,-7.76175933821893
0.6550934241105,-3.51478507842115
6.65659155103777,-5.39873340098864
0.810162236392912,6.59328551587014
4.7001104287583,-5.27936733247921
0.567280627360014,-3.59363481339066
0.588909106194898,-7.23698002573815
4.82424892792133,2.49869550469527
-6.73811852319328,7.50706261416951
6.71359968872894,0.392323338538327
0.939028881455294,-1.02053601887552
4.64334521148042,0.4726084329374
2.98072225304741,-3.01668747936031
6.7030944954935,2.32710095361511
2.74878031528262,-7.20181625647207
2.62350550248842,2.54644786231257
-5.29894645605854,-0.891700978204967
-1.3500642500502,-1.44831256989511
0.763977764718336,-0.874638372667231
-1.48326134517597,-7.71508017676497
6.77231792191439,-1.08535869591753
-7.75391281478096,-5.35295311537563
4.29827298239319,-7.03024897178855
-3.28227267664035,0.361009127936818
0.803011841811816,-2.96052104044911
2.67292730094603,-3.62160207128146
6.26198048526696,-7.54439197837317
-1.23126259356942,4.64893912983852
-5.21098582690794,-0.9150518730317
0.713587451940823,2.56580894364129
-3.2938929891577,3.00463572333358
0.701904680229801,-1.50710029225794
0.903259412457109,-5.05530909593624
0.675268895934033,4.65773289434185
-5.04704511927179,3.05492600538032
4.08856766178156,-7.81095342386334
0.164692484465908,-7.40429298313351
0.784197352878468,4.7054128492663
0.773922166596292,-5.16312119467798
3.02166248276268,4.56941224356431
5.06398013782547,4.76348297151463
2.86642923906327,4.74246076787418
0.794465858845251,4.8395471734783
6.74566890666602,-3.45189550078114
-3.63464034994092,-6.97956791707004
-7.49706035174199,1.34407979229263
6.8614513315569,2.47931163483366
0.623655126390036,-7.29605642751901
-5.22605521209018,4.80606677104756
-7.29334507739169,-0.746525081370617
-3.05056083970308,6.71799694518486
-7.65263779585678,-2.32857074485034
