//DATASET,
//created,Mon, 08 Jul 2019 15:52:33 GMT

//TRACE,Signal Constellation for slice 48,Received 
//Numerical
#I,Q
#(None),(None)
-4.04301803878015,1.83789628402518
-7.81828029304796,7.60811706781161
0.79956904958812,-5.44573897816299
-1.17203792072318,5.04520924107211
3.28480877216439,0.561488711723435
0.208930586596209,-3.54900165659978
7.12382463034463,-2.12199078864781
-4.11736714689796,-5.14102659850153
-5.59973484259303,-0.76842812507291
-5.7334957504711,-0.590079707982741
-7.0081775057573,5.84218110581497
6.93481877397308,-2.0716590776851
7.80021629986923,3.9928215170011
-6.92506945740909,6.18242108221698
-2.39717797363165,7.46648004300165
-0.94388330918073,3.21055329757622
2.04482810619567,-8.14145104269152
-2.7007443098274,7.67496417623841
3.00184603690484,0.29917681228788
0.201891336640648,-5.38238116727367
-5.43096646262798,1.17191282224498
-7.05159796018488,6.25035232174521
-6.1361735736924,-5.09203366171173
2.48484606607345,-3.47729300637854
-5.39013145160433,1.14664761692899
6.25192922300175,-8.14351846624988
-4.27413992200794,-7.57951704473891
2.10021947284867,-7.62464331144821
3.72846143542206,6.43680757148557
-5.42029519137762,1.73170525864113
-5.09538744436401,5.19926227423877
-8.12551932170226,-4.3729472391923
2.90926077790837,0.160275211424479
6.9469336696586,-3.62744661604944
2.70947932852496,-1.93151332574702
4.49468390749765,-7.74360505502914
-0.741339871625909,6.94209697184246
-1.48244740031551,-2.96988564104584
6.23748309564015,-8.6325935610608
-7.62140832508813,-0.23551590864506
7.07354419859604,-0.149202470788272
-7.0053830030646,6.0394490853151
0.313276996674512,-3.68188259635061
0.578294371934426,-3.38572168997321
4.99963586880535,0.264141242921832
0.404235116260445,-5.52199400420115
-5.15853536352316,5.5268000090034
4.57907435063419,-6.02013727175771
-1.08282024791213,3.07545273319306
5.75102536274552,6.62268615170155
-1.65708129770584,-3.19035619719629
4.56692540218129,-6.12882683620242
2.28270835468587,-7.71928500638049
-7.62326977311535,1.35474963456636
4.25565429783186,-7.93172568245625
2.94314222592585,0.21619146963881
2.14411327241468,-7.71492623887604
2.95815458107564,0.205549990605858
-6.36277509011274,-6.73233065818816
-6.75060215880515,7.86831819796437
-7.76399581298017,-0.0741243147990907
-0.671417551683146,4.94498585069808
-8.64243550810565,-6.3413907342547
6.38625347907203,-6.6816234093809
2.07420122743385,-5.73628812313388
-2.01888541145945,-5.46938516266877
2.63494844753277,-1.60528113902948
-7.12243688937015,3.87248513972877
7.97537036665517,6.26802199439747
-4.29184949474283,-7.15735961532365
-5.54029719843555,1.59131258843799
2.56301702128184,-3.794587951555
1.95432593522287,-5.9766563933674
-7.64384393072668,-0.180939573526051
-1.91996339634195,-3.35213867162511
-4.27136634065266,-7.03881179420037
3.85691985154413,-8.47379169345444
-5.94494635535387,-2.36650396538798
-8.17440980215526,-2.38124661328335
