//DATASET,
//created,Mon, 08 Jul 2019 18:19:39 GMT

//TRACE,Signal Constellation for slice 48,Received 
//Numerical
#I,Q
#(None),(None)
-3.73036866667168,1.76137597089462
-7.69475620865428,7.09187551455951
1.48945191924423,-5.03778144447409
-1.68888331687139,4.55754062923609
3.04053289787118,1.01564247970878
0.796775118911475,-3.37970776075228
6.84878909206139,-1.08005994299554
-3.21803613314998,-5.36205334381294
-5.33643878638067,-1.33121602573439
-5.15615914327967,-1.22065871609469
-7.35166001286664,4.99361718734898
6.88448780979928,-1.52780332979149
6.90734265308271,4.36805168131212
-7.11508910371532,5.09368789452898
-3.10341640700099,6.82098018878596
-1.22931827332263,2.89962118431295
2.90434252483859,-7.41710466089676
-3.35279011553934,6.92495639412193
2.82064857206184,0.741163954962967
0.901364952174943,-5.08603581291659
-5.27236099429137,0.416961450452346
-7.3450479425674,5.39295678087388
-5.21566784386535,-5.34525204871115
2.73341086303393,-2.94460899336688
-5.35759550044037,0.286012365451641
6.622922155244,-7.19474202445126
-3.68251845109624,-7.62264900078858
2.50133245097911,-6.88999663816035
2.80201115927837,6.48613338208439
-5.246625238191,0.926467976871927
-5.35222600605682,4.64584769432315
-7.33117589580048,-4.77459896887886
2.66381793758449,0.495258492799642
6.86429424366814,-2.91116138975632
2.71689124158878,-1.52432258633077
4.80125596223117,-7.06016605957542
-1.2651844992535,6.6585246099528
-1.3159729715492,-3.31378583018954
6.17449182231617,-7.90427734044535
-7.07884553597415,-1.0728123802351
6.65619804786912,0.737646889172455
-7.16237901852791,5.12620843348735
0.741966093437221,-3.30219277824412
0.958802229754287,-3.2214881830059
4.51683725859977,0.752036736254924
1.03170333110655,-5.27632371230952
-5.54066412317679,4.69950881849688
4.95632031010069,-5.15087616666337
-1.14631354273891,2.667056836328
5.04190569494071,6.73191676629929
-1.04372595632162,-3.15325281591366
4.46578015120807,-5.74887916147421
2.25153885640082,-7.44634038336151
-7.25511294583456,0.495337449008133
4.62686731836099,-7.14596667393463
2.68859594410374,0.598940658313307
2.7826949327529,-7.16209229344956
2.65663919181532,0.711211059150371
-5.41397652610169,-7.04470033140286
-6.94032081662917,7.2445655004396
-7.10967669350463,-0.764688961557579
-1.4021385100315,4.52422938158216
-7.87837881377676,-6.76342327445564
6.50936274983704,-5.5290221976606
2.65361268847613,-5.3085923650227
-1.17762684050866,-5.37491529185613
2.7628942431584,-0.9657987495169
-7.07617986785501,2.62391317572393
6.99603618203432,6.83708170361043
-3.18056621405776,-7.18841971682641
-5.63458471607182,0.752542156277437
2.90493906550618,-3.27103913535877
2.67600384045833,-5.31053595428579
-7.23018488281574,-1.23142312876403
-1.27554700943105,-3.32533770735084
-3.37612540377101,-7.24856536610424
4.5446348320236,-7.4381388673775
-5.23877161940815,-3.02123287077521
-7.4668254699322,-3.16425477507107
-7.24468189690566,1.04224690924686
-5.36171261059566,0.696260440444449
-5.14367531470727,-3.18837401908939
-3.46280043338914,4.65558127576916
